4772,260
4781,560
4782,595
4791,5695
4793,5400
4794,1000
4796,300
4797,3065
4811,15235
4812,8990
4813,7875
4814,11045
4815,3535
4816,4155
4817,15020
4818,8940
4819,3540
4822,8395
4823,9445
4824,9445
4825,125
4826,9045
4827,6495
4834,11170
4835,6590
4836,595
4837,2140
4838,1155
4839,375
4841,11510
4844,6325
4845,2175
4847,7020
4849,2365
4851,4670
4854,8085
4855,920
4856,330
4858,340
4859,50
4861,3840
4871,15250
4872,9030
4873,6235
4874,2710
4875,1875
4876,6460
4877,40
4878,5
4879,195
4881,7565
4882,2520
4884,3030
4885,1675
4891,6375
4901,10205
4902,8855
4903,250
4904,12055
4905,810
4906,2725
4907,10890
4908,3455
4909,1260
4911,1215
4921,11580
4924,565
4926,4150
4927,1650
4931,6940
4941,8410
4942,3870
4944,2090
5011,11060
5012,4195
5013,765
5014,10760
5015,710
5017,4880
5018,3225
5021,11935
5022,7725
5025,12365
5026,225
5032,6410
5035,6995
5036,6915
5037,9465
5038,12770
5041,8490
5042,12050
5043,9945
5044,8110
5045,19210
5046,11640
5047,150
5048,55
5049,7310
5051,14885
5052,3595
5053,1840
5056,10870
5059,290
5061,12170
5062,5980
5063,1295
5066,5980
5071,8025
5074,1370
5076,5435
5081,8510
5084,870
5085,1205
5087,3625
5089,820
5091,5665
5094,1840
5095,1675
5096,720
5101,3785
5102,5110
5103,6895
5104,5710
5105,385
5106,1075
5107,40
5109,2115
5111,5480
5113,1075
5114,150
5121,12285
5122,4280
5124,1355
5125,325
5126,7515
5131,4000
5133,2485
5141,5685
5142,9765
5143,4610
5144,8995
5145,110
5146,2200
5151,12505
5152,5670
5154,1555
5161,9820
5165,5035
5171,13575
5172,2830
5175,6030
5176,530
5211,12055
5212,6910
5213,7695
5215,5200
5216,6555
5221,5655
5222,125
5223,11100
5224,8185
5231,10690
5232,680
5233,8505
5234,90
5235,7235
5236,6385
5237,10000
5241,6320
5242,4385
5243,2720
5244,3315
5245,1695
5246,5970
5247,7485
5248,1465
5249,370
5251,11555
5252,2215
5253,2075
5254,2065
5256,5490
5258,9685
5261,6780
5262,13450
5263,4430
5264,275
5266,725
5268,4625
5271,10385
5272,1785
5275,4020
5281,6405
5282,6550
5283,12435
5291,1285
5292,255
5293,520
5294,175
5296,2200
5298,4885
5301,10345
5302,1450
5305,1625
5306,3020
5307,995
5308,2015
5311,2345
5313,705
5314,1620
5315,565
5316,355
5317,1565
5318,40
5321,4735
5324,3540
5325,995
5327,845
5328,2730
5331,7175
5333,280
5334,1580
5335,630
5341,6200
5342,6310
5343,5405
5344,8160
5345,14720
5346,7335
5347,360
5348,8570
5349,320
5351,8805
5361,8925
5363,1780
5364,1135
5366,1630
5367,695
5368,745
5371,5445
5373,2810
5374,6870
5375,1705
5381,510
5382,1440
5383,405
5384,12735
5386,4465
5388,6065
5391,3515
5392,920
5394,1195
5395,180
5396,935
5397,3010
5398,1360
5401,8280
5402,8005
5403,9500
5404,3385
5405,315
5406,5700
5408,3510
5409,2020
5411,6355
5421,12450
5422,3265
5423,1865
5424,1055
5425,1545
5427,8180
5428,1685
5431,11280
5432,6180
5433,430
5434,1235
5435,520
5437,1735
5438,1185
5439,255
5441,2325
5443,2940
5445,725
5446,2890
5447,1600
5449,80
5451,6085
5453,2255
5454,1540
5455,1115
5461,3735
5462,3040
5463,7045
5464,5870
5465,1685
5466,1380
5467,8050
5469,6675
5471,125
5472,1140
5473,8045
5476,1570
5481,9770
5482,13270
5491,10695
5492,7115
5501,4380
5502,5030
5503,5880
5504,6040
5505,3440
5506,2780
5507,2205
5508,10740
5509,3080
5511,1305
5512,2185
5513,1895
5521,9585
5524,1355
5525,1845
5527,5215
5528,2155
5529,1025
5531,10130
5534,870
5541,8370
5551,9195
5552,5825
5553,1805
5554,9140
5555,3340
5556,1305
5561,2350
5563,2085
5571,10690
5575,2940
5581,6235
5582,4845
5583,5400
5591,9610
5595,4310
5611,9995
5612,10045
5613,5830
5614,3690
5615,7060
5616,10765
5621,4145
5622,7485
5623,10300
5624,5525
5625,9800
5626,4195
5627,12805
5628,10075
5629,9460
5631,5670
5632,13335
5633,130
5641,7665
5642,6985
5643,7420
5644,8230
5645,3870
5646,2520
5647,60
5651,2160
5652,7065
5653,6860
5654,9335
5655,4290
5656,0
5657,430
5658,8810
5661,1315
5662,3240
5663,6320
5664,4240
5665,5355
5666,3750
5667,4210
5671,4710
5672,7170
5673,6265
5674,4090
5681,830
5682,3595
5683,6370
5684,10305
5685,7710
5688,11910
5689,270
5691,10560
5692,225
5694,4870
5701,13750
5702,11750
5703,5465
5704,9095
5705,1600
5706,14145
5707,9750
5708,9020
5709,13670
5711,7565
5712,8580
5715,2165
5721,13005
5724,940
5725,2355
5731,9970
5735,5530
5737,4330
5738,1950
5741,9730
5751,12065
5752,1840
5753,3960
5754,6535
5756,1355
5757,3245
5758,1820
5759,870
5761,5520
5763,2030
5764,1180
5766,560
5768,6060
5801,9990
5802,7565
5803,8420
5804,2075
5807,2315
5808,1215
5809,2265
5811,780
5812,465
5813,2180
5814,515
5815,1100
5816,225
5817,210
5821,2650
5823,920
5824,455
5825,3670
5826,395
5827,700
5831,12345
5835,1765
5836,1760
5841,1850
5843,615
5844,665
5845,4225
5846,735
5851,2145
5853,2145
5854,5330
5855,2530
5856,1205
5861,1955
5862,445
5863,1065
5864,1900
5865,1225
5866,1235
5871,1095
5872,750
5911,3835
5912,9395
5913,9440
5914,7615
5915,5665
5916,2830
5921,6595
5922,5605
5923,3200
5924,3930
5925,4055
5926,2685
5927,770
5928,750
5931,9570
5932,5785
5935,3950
5941,5130
5943,1020
5944,2490
5951,5475
5953,11335
5954,2505
5961,12760
5962,2040
5963,1880
5964,1555
5966,2105
5971,4865
5973,2025
5975,6335
5976,1195
5977,270
5981,7450
5984,1235
5985,1715
5986,2125
5987,1065
5988,6110
5991,6640
5993,6525
5995,4275
6001,6960
6002,6970
6003,4765
6004,8995
6005,4480
6006,11195
6011,1475
6012,515
6013,980
6014,1820
6015,1315
6017,2440
6019,2145
6021,9070
6023,2050
6024,1560
6026,5300
6027,1700
6028,675
6029,1375
6031,10045
6034,1575
6035,4045
6037,1200
6039,5140
6041,10320
6042,8955
6043,12120
6044,3100
6045,5540
6049,6825
6051,7250
6061,4140
6063,2445
6065,3145
6067,3705
6071,8710
6074,3715
6075,4380
6077,3415
6081,4280
6082,965
6083,670
6085,3960
6086,3455
6088,4210
6089,860
6091,685
6092,325
6093,6530
6095,2660
6096,1710
6097,4245
6099,1775
6101,9570
6102,5045
6104,1730
6105,1365
6107,1630
6109,820
6111,625
6112,845
6114,8205
6116,1520
6118,3365
6121,6075
6122,2060
6123,1240
6124,760
6125,1815
6127,2410
6129,5650
6131,4245
6132,5600
6133,3900
6134,2465
6135,6030
6136,6820
6137,8680
6141,2650
6142,1370
6143,1225
6151,4825
6153,90
6155,2035
6161,4260
6162,4130
6163,8310
6164,5160
6165,4885
6166,5515
6167,20
6171,11160
6174,910
6176,3545
6181,8905
6191,13000
6199,5
6211,10320
6212,4395
6213,4120
6214,4810
6215,8870
6216,6750
6217,9375
6218,7310
6219,1715
6221,9315
6222,5475
6223,2755
6224,8600
6225,6370
6226,7500
6227,7845
6228,7050
6229,6940
6231,7655
6235,2830
6237,340
6241,6030
6243,2645
6245,8405
6247,3140
6251,420
6252,165
6255,1110
6261,945
6262,1035
6265,1375
6267,3625
6268,570
6269,3830
6271,3890
6273,240
6274,565
6276,180
6277,405
6278,80
6281,1885
6285,1095
6286,1940
6287,1705
6289,85
6291,7465
6294,1430
6295,910
6301,10840
6305,1550
6307,325
6311,810
6312,150
6321,2425
6325,4475
6333,3280
6336,4070
6341,55
6342,110
6343,3300
6351,5390
6353,50
6361,6545
6363,1695
6365,2860
6367,8405
6369,5515
6371,6115
6372,10240
6373,9225
6374,12610
6411,7410
6412,8830
6413,11745
6414,8080
6415,6535
6416,5745
6417,6675
6418,9290
6419,4515
6421,15
6422,85
6431,10815
6432,4350
6433,5110
6436,2625
6438,3845
6439,1125
6441,8095
6442,2750
6443,4075
6444,6635
6445,3050
6446,4775
6447,1695
6451,4795
6454,710
6456,820
6461,7940
6462,7685
6463,5625
6464,4310
6465,2210
6466,8175
6467,4925
6468,300
6469,670
6471,5580
6511,9210
6512,5065
6515,5590
6521,6730
6522,4505
6523,8040
6524,7215
6525,9655
6531,10000
6532,5665
6533,10875
6534,3330
6535,6570
6536,3605
6537,9680
6538,9750
6541,6770
6542,7190
6543,7165
6544,5910
6545,5570
6546,9455
6551,2445
6561,5480
6562,10540
6564,780
6566,5915
6571,2075
6572,385
6573,3605
6574,475
6575,100
6576,2325
6577,165
6578,1750
6579,545
6581,11615
6582,1570
6584,3720
6585,3045
6586,315
6587,860
6591,9210
6595,2465
6596,2775
6598,2120
6599,810
6601,10655
6602,6250
6603,3465
6604,4120
6605,11445
6606,420
6611,2565
6612,740
6613,695
6615,125
6616,850
6617,1800
6621,3300
6624,1465
6626,1700
6627,1300
6628,555
6629,830
6631,1670
6634,685
6641,12800
6642,4715
6644,3500
6645,2055
6651,9420
6652,2505
6653,1665
6654,1665
6655,1175
6657,2125
6658,6080
6659,2415
6661,11315
6662,9660
6663,6660
6665,3685
6666,5105
6668,1455
6669,4500
6671,5240
6672,195
6673,1705
6674,3000
